#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
X0	-0.752661407	-0.91856467		-0.344217393	0.176071481		-0.157686338	1.051670084	0.689470274	-0.339054399	-0.311695315		1.149790152	0.429876223	1.178206559	0.433771188	-0.415625966	-0.012789034	0.95262455		-0.38317062	-0.056344806	-0.839590095	0.202001509	-1.024063079	0.590253756	-0.242838143	-0.825135868	0.261567347	0.095222154	0.727226821	-0.510006971	-0.373673323	0.624149743	-0.074389592	-0.144367673	0.111133779	0.202966084	0.254165842	-0.414329668	-1.096371851	-0.735756833	0.119658004	-0.064355195	1.248152162	0.292103993	0.54507778	0.598053509	0.216830922	0.149859639
X1	-0.415741639	-2.367357449	0.152426444	0.257252045	-1.018517346	0.014186787	-0.409629061	0.585199496	0.924380372	-0.514556751	-0.647772199	-0.922567676	0.128753048	0.31626142	0.409727867	0.343511135	0.311920254	-0.162462866	0.164622112	-0.574560946	-0.935432838	1.073238952	-0.726789505	0.670130774	-1.277302155	1.323444925	-0.072495005	-1.171437398	0.467224771	-0.863345085	1.054265961	-1.329495553	0.117426355	0.371808011	0.487089744	-0.425257487	0.162086963	-0.273981044	0.990835517	-1.254031838	-1.354352585	-1.584338741	1.457771238	0.136699387	1.53155608	0.711717077	0.447309244	0.174971238	0.710838095	-0.629215051
X2	0.791673792		0.780365493	0.510881685	-0.86245601	0.40394439	0.244774998	0.125187264	0.687151962	-0.239055308	-0.082366347	-1.336454832	0.282362425	0.232559489	-0.331844528	0.560961269	0.013827513	-0.73588542	0.398630967	-0.193431956	-0.207077598	1.11865881	-0.815526994	0.949644992	-0.624641398	2.302141566	-0.391148625	-0.708661819	0.455164877	0.491833191	0.101429299	-1.563199218	-0.21127509	-0.456555866	-0.266242791	-0.027256006	0.352979519	-0.776394737	0.381303152	-1.164273326	-1.246451952	-0.949128445	1.736458265	0.726264624	1.886376119	0.151989313	2.061874054	1.414761806	0.555821321	-0.624351263
X3	1.164781166	-0.624694696	-0.959727324	-0.793964007	-0.762799688	0.22863788	0.574115616	0.265912772	0.081108949	-0.25270302	0.482466414	0.437482658	-0.190720473	0.174239237	0.334968227	-0.276186509	-0.048571171	0.40027347	0.256380173	-0.570854765	0.772719599	0.204025415	0.378213377	0.389076867	-0.049939918	-0.052791987	-1.018709773	-0.05097628	1.117004921	-0.293690603	-0.907976675	-0.321035293	-0.038016608	0.469828007	-0.070082487	-0.53648113	0.023117501	0.293302094	-0.7907464	-1.259424108	0.7348138	-1.402173246	0.272768379	-0.989646564	0.313836896	-0.071095331	-1.305263757	-0.065110959	-0.701177665	-0.327242171
X4	1.130000894	-0.295492739	-0.285882198	-0.894313944	-0.493003251	0.188994585	0.142849474	0.517831363	-0.897131626	0.153552779	0.137582823	0.135538171	0.790016918	0.64534504	0.576173719	0.635882339	0.149519952	0.090899631	0.785311312	0.360249227	-0.013823996	1.067439286	0.787067436	1.725694187	-0.484739906	0.116726951	-1.594620823	-0.837497247	-0.195566387	-0.260254893	-1.486792732	-1.046641946	-1.262280554	0.444746774	0.53560011	-0.630342552	-0.215021257	0.368101146	-0.412598462	-1.144266525	0.195103994	-1.503548643	0.516731578	-0.811820396	1.291614671	-0.429204199	-1.587143485	-0.69707584	-0.748728422	-0.498309255
X5	1.283410233	-0.394794554	1.138744876	-0.908411558	-0.175941597	-0.025340525	0.014373929	-0.621657076	-1.034651461	0.549098537	-0.478999756	-0.162015496	-0.049492685	0.004939517	1.03518419	0.327711011	0.504447831	-0.530637569	0.857817658	1.483471316	-0.158696772	2.379019351	0.120208882	2.013634757	0.805450565	1.314839272	-2.372526363	-1.32842429	1.004072733	-0.339578461	-0.657245223	-1.763908899	-1.128072587	0.851831062	0.004979159	-0.833587761	-0.426896176	1.02930868	0.174726779	-0.484855119	0.43734549	-1.373548326	1.760764793	-1.459912494	1.270401841	-0.798062355	-2.459149682	0.621778201	-0.584479376	-0.526087935
X6	-0.502297828	-0.097758849	0.807176527	0.298146426	0.466779777	-0.331740154	-0.335383847	0.605421846	-0.531841211	-0.952671094	-0.362951306	0.940495879	-0.344536082	-0.619863415	-0.996452125	1.081260555	-0.303457605	-0.437564584	0.275262981	0.210721599	-0.355124444	0.147380872	-0.166483896	0.166427767	1.041070049	-0.354766244	-0.527700153	-0.174700608	-0.551811227	-0.176791333	-1.562097057	0.815995	-0.215900068	-0.575448415	0.315489567	-0.37817863	0.490587229	0.441485615	-0.381082042	0.757508349	0.126555241	-0.620487363	0.566221237	0.020962528	0.06224859	-0.537806429	-0.897656754	0.268881368	0.287659587	0.429824752
X7	-0.579454393	-1.201310074	1.641294466	0.57573577	0.336595406	-0.923962295	0.420786273	-0.290576437	-1.076059801	-1.722480282	-1.466515396	0.816724032	-0.26541368	-0.71266944	-0.747290542	0.429003594	0.286534994	0.391278089	-0.408674472	-0.994216129	0.401219395	0.430864452	0.334092094	0.098028897	0.986865351	-0.307058775	-0.354371668	-0.79780875	-1.063682128	0.407891413	-0.824183671	0.846292365	-0.091206382	-0.802415117	1.611803007	-0.553648691	0.281880118	0.430177543	-0.019689255	1.525587473	0.055907981	-0.855546395	0.735066379	-0.39466441	-0.453977823	-0.806018687	-2.014113949	0.668899835	-0.125825031	0.121843236
X8	-0.742217339	-0.864719909	2.277715365	0.602558491	0.289157897	-0.264026085	-0.055549548	-0.507995189	-1.530151993	-2.27894774	-1.337087361	0.876975582	0.231194348	-1.647198618	-1.351524531	-0.033735356	0.879612603	0.175240784	0.749424328	-1.149446503	0.035860386	0.869050766	0.858103321	0.637144675	-0.356625327	-0.032632777	-0.866665929	-0.803502918	-0.575496708	1.302646692	-0.330859415	0.919910665	0.175859165	-0.224105568	0.569590509	0.478719547	0.966918543	-0.163068822	0.436243317	1.069944753	0.576034252	0.265596759	0.485200053	0.597455007	-0.353757639	-0.741446948	-2.406557702	1.275971765	0.449820599	-0.19465408
X9	0.761521621	-0.089152433	0.031608552	-0.251629269	-0.439690958	-0.496794462	-0.612099141	0.265117257	-0.205504071	-0.177247539	-0.329828478	-0.180780803	0.134993431	0.339449189	-0.10378107	-0.02107118	0.067271985	0.591249195	-0.30154864	-1.412101442	0.342317679	0.514492042	1.197149908	0.070599339	0.908834374	-0.407233438	0.653037677	0.495286967	0.741556598	-1.753189241	-0.685150353	-1.184643772	-0.607997766	-0.002619768	-0.083086292	-0.143282203	-0.565367969	0.85290124	-0.002229199	0.099817379	0.360806042	0.597901549	-0.631763512	-0.222138762	0.141608854	0.381135909	0.278519706	-0.869150661	0.558254242	-0.32215405
