#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
Y0	-0.337846643	-0.507155386	1.580735894	-0.198088231	0.033686633	-0.180447978	0.99375247	1.381193344	0.146487169	-0.69680285	-0.239352512	-0.357802779	0.376662855	0.342451313	0.666247818	0.956773609	-0.230140478	0.943540434	1.617319146	0.692901521	-0.402996081	-0.764581169	-1.54326778	-0.164415111	-1.264319744	1.067872818	-0.514334102	-0.880388551	0.434372993	0.475007676	2.340417993	-0.712497875	-1.435045447	0.437294399	-0.453094657	-0.273244712	-0.059176845	0.794704798	0.273604369	-1.031885163	-0.858009098	-0.517536097	0.345706445	0.054847003	1.226367506	-1.157491078	1.144478078	1.910747275	-0.355355469	-0.853360226
Y1	0.052410732	-1.674192362	1.060204102	0.888244292	-0.811908793	-1.160866045	-0.131745054	0.361187751	0.57833752	-1.50764586	-0.449041973	-1.691481556	-1.492484304	-0.238571024	-0.050407228	2.012500888	0.645014722	0.742893259	0.52936767	0.878638299	-0.730175262	-0.922756587	-0.873769989	0.69527887	-0.832167857	2.725788326	-0.715902223	-0.883422043	0.567363982	0.221178506	2.741340254	-1.634645693	-0.876282636	0.238731852	1.024771972	0.579174037	-1.008537491	0.997097046	0.478319278	-2.18744987	-0.628258226	-1.402875783	1.937995944	0.438534808	2.004250778	-0.634029891	0.470501468	0.803075245	-0.03634997	-2.994033117
Y2	2.14199665	0.145473487	1.157165823	2.008879411	-0.669540229	-0.594851762	1.163486232	-0.586689925	-0.250528534	-3.238002551	1.147422502	-2.340300707	-1.294078507	-0.378606837	-0.36859986	2.844602453	-0.004488753	0.217976779	-0.619888719	0.91997184	-0.187882661	-1.0608718	-2.174692372	0.565596613	-0.500102911	3.911712442	-0.990203992	-0.255862239	0.175221888	1.35530035	0.913301241	-1.423432469	-1.07444434	-0.062018337	0.039613659	1.70739943	-0.408534991	1.014574563	-0.44132715	-1.450432852	0.091889106	0.573452029	2.558648391	1.467699505	3.107816187	-2.595358076	1.965518822	3.096406116	-0.052406421	-3.042018063
Y3	0.652770865	-1.025381577	-2.474763343	-0.026412571	-1.186175747	0.011790322	0.043091119	0.377140729	0.884906591	0.376595275	-0.001924136	-1.152340466	0.354752936	0.608120312	0.492920141	-0.258326167	0.499532439	1.704842866	0.117093701	0.210561277	0.919259336	0.003557452	0.341935494	0.208280561	-0.396649448	0.18270765	-1.318185828	0.099492147	2.044682276	-1.561256564	-0.427026538	-0.630002981	0.426899435	0.680745777	-0.160242496	-0.369188411	-0.824247166	-0.302225517	0.16424068	-1.693835914	1.397358756	-0.663089109	-0.331999521	-0.787579151	0.7948725	-0.419794185	-0.690365771	-0.836369168	0.482210786	-0.54467504
Y4	0.632906418	-1.803354468	-2.404722467	-0.66485869	0.044981101	-1.22535077	-0.383732515	1.168781001	0.91986165	-0.250142696	-0.714136786	-2.142052126	1.646859084	0.924973673	0.391008325	1.109335694	0.07419476	1.140278832	0.061188296	2.116382948	-0.008087246	1.110475629	2.00462539	1.84191049	0.046918217	0.321773906	-2.189179285	-0.546157375	2.057113462	-0.831094447	-1.4711079	0.133170462	-0.552339895	0.604144783	0.376637859	0.124941904	-2.489012493	0.066498669	0.562544309	-2.785698351	1.01884164	-0.367605676	-1.89408999	-2.340194988	3.033288372	-1.212728744	-2.371919246	-1.209181325	0.419061685	-0.478851678
Y5	0.310477392	-1.389557778	-1.008811862	-0.595457592	0.174658774	-1.826898729	-0.167515442	-0.631009915	0.205190015	0.318650524	-1.758576437	-3.049626707	1.971832341	0.201330202	0.454301342	0.623776303	0.854339243	-0.174883448	1.084422312	1.433631895	0.701225061	2.227853793	1.70835527	2.570094861	1.43184488	0.938650481	-3.565449177	-1.206828769	3.519491616	-1.684951128	-0.071931601	-1.459804017	-0.311757584	0.705763466	0.392886101	-0.535554307	-2.610372937	1.371331129	0.915921855	-2.507061582	0.665075201	0.374994192	-0.993028713	-2.845315259	2.499756885	-0.509669897	-3.117928006	-0.558019421	0.855351969	-0.478595415
Y6	-0.384442013	0.153457844	1.054242162	-0.067500171	0.998627422	0.442196886	-1.343281069	-0.4437209	-1.150673143	-0.260074437	0.003352933	1.39684692	-0.656752091	-1.293077461	-0.782407564	0.729100429	0.095510135	-0.237375918	1.316053858	0.316847904	-0.762158816	0.017389943	-0.458880045	-0.499846386	0.794039063	0.752734499	0.059679641	0.553989444	-0.248055726	0.084440013	-2.275212439	1.129198701	-0.434769047	-0.809553428	0.367116204	-0.735244993	0.333480069	-0.147599335	0.335034947	0.305282221	-1.098557543	-1.529844116	0.34888804	-1.20229051	1.21395493	-0.934768992	-0.67582154	-0.458352012	0.503463888	0.993048364
Y7	-0.044687858	-0.909927466	2.093541813	0.956928668	0.842959548	-0.05315635	-0.868775458	-2.19964674	-0.615357047	-1.296811581	-0.875165458	1.938171783	-0.045913057	-1.18276797	-1.242743785	-0.55710927	1.825489271	0.208272681	-0.720730867	-0.422437606	-0.096147189	0.529292859	-0.244576703	-0.929340236	1.182149792	0.589018653	0.017982407	0.438086948	-0.652529809	0.417350822	-0.713902852	1.027016996	-0.307171307	-0.355238457	1.679699039	0.070706143	0.414051357	-1.19530156	0.131631725	1.574200853	0.517631123	-1.64024461	0.331847083	-1.957256125	1.470139239	-0.930899863	-2.281443715	-0.289616104	0.648682106	0.1821492
Y8	0.758273257	-1.178097877	2.350275077	-0.965126183	1.071744589	0.006383746	-0.900886314	-2.593667448	0.128053648	-1.34192431	-1.512327835	2.710170003	1.614114084	-2.932958928	-1.62222088	-0.922454902	3.128682977	0.787398786	0.961659249	-0.579444638	-0.82003443	0.29639039	-0.509057605	-0.270929146	-0.698497327	1.095455702	-0.968773675	0.953474647	-0.324149228	0.856555906	-0.206701362	0.783720447	-0.974191231	0.506536109	0.118612867	0.917634824	0.65029587	-0.456087186	0.644570863	0.829291363	1.23232814	-0.913367318	-0.112921112	-0.68904204	2.209975652	-1.943731016	-1.90343998	-0.711711005	0.631999828	-0.131398752
Y9	-0.07471781	0.273994268	0.19553576	0.630132732	-1.164594618	-1.189125861	-1.241218597	0.061635987	-0.344957338	-0.297268857	-0.053138788	-0.092363855	-0.290637444	-0.447880897	-0.154409058	0.551428053	0.127329336	0.370005727	-0.151152179	-1.093989645	-0.104004445	1.656284235	0.903289992	0.304322797	1.84235227	-0.315455784	0.07726713	-0.37858344	1.077605957	-3.208071409	-0.776060864	-1.652020574	-0.422181586	-0.15409575	0.163230055	-0.720290064	-1.281141431	1.328320927	0.40835851	0.09525624	-0.397655833	-0.280819017	-0.625315567	0.066786925	0.167989795	-0.910963641	-0.024836536	0.103432546	-0.607496852	-1.158113787
